id,name,album_id,album_name,artists,duration_ms,popularity
41cJIihaawZaBWzhQGv25i,Cain,0OH4fJB8lAZAxKvVBp1zlX,Cain,{'39R87tT1qaTxHwu5m87USa': 'EXES'},216000,54
6dHrWj35HXTGvlCasE5VAA,You're the Best,4vTrbwGUedO7SN3DqNOiYU,Don't You,{'2i9uaNzfUtuApAjEf1omV8': 'Wet'},177986,52
3GKKCjidbffsVOECWr4eHV,No Goodbyes,3m61NACPLHynQ8JHZpPXd4,Surround Me - EP,{'4SqTiwOEdYrNayaGMkc7ia': 'LÉON'},195800,56
7hPCQu4cfEX6L2JdqK3ebK,Precious,60iYDJnRgbahhpKF4JqtTt,Precious,{'56tbeL5xhBPxby544GuK3E': 'Kevin Garrett'},267973,44
3JBB92odunFru2gOvI91x9,Don't Wanna Be Your Girl,6mmsKRts1C4XuRJChx0Pyx,Wet,{'2i9uaNzfUtuApAjEf1omV8': 'Wet'},174093,58
1p6rk9R8SCum97WnvGNt6O,I Love You Always Forever,3hB9OJw377uPbysIRkNjfF,I Love You Always Forever,{'0t3QQl52F463sxGXb1ckhB': 'Betty Who'},222957,55
3jSd2fWYccv84Coi2t6NOr,"Dear, Home",2IeSJW7KcbmV6aSrImZPwu,The Art of Saying Goodbye,{'39R87tT1qaTxHwu5m87USa': 'EXES'},231724,40
198hcp3hsT8ToCKLtzh3WI,When It Comes To Us,3BjoHdOBBsmQhVNYNrCR1Y,Background Music,"{'4m6VmvHDXWmVdIw6EJGQ86': 'Frances', '3RP50pmG8Wz1mhNCidQj68': 'RITUAL'}",249361,0
63MRutmAXJwkxhMhPHoioS,Tired of Talking,0pMPk0E9YCgU1PzxDViKf5,Treasure - EP,{'4SqTiwOEdYrNayaGMkc7ia': 'LÉON'},197000,55
2lxW1CHmEhVZc9d94IdxwJ,Alone With You (feat. AlunaGeorge),4Whi7aaBEJhYP37iNaupol,Alone With You (feat. AlunaGeorge),"{'3FLUBwpAnaIlIKeaBfsxFe': 'Kito', '2VAnyOxzJuSAj7XIuEOT38': 'AlunaGeorge'}",178042,59
1ShHhJlzaLuoZbJ3aP4z0m,Invisible Things,6EgJXcGqaUvgZIF9bqPXfP,~how i'm feeling~,{'5JZ7CnR6gTvEMKX4g70Amv': 'Lauv'},197306,76
3n1g6BTczKQBSAonnhBwGK,Gleam,1NMkY7yz92pHy4vjgsIQ8q,Gleam,"{'3nw1z931Oc4JMbF4rGfz6O': 'HOUNDTRACK', '4vLrnJJFCRWwCDzFSDeybo': 'sao kzu'}",153600,30
438wODjSTL2jgn1nePaNew,SUGAR (Remix) [feat. Dua Lipa],1BQTJ1ivB2eojsN89ATREa,SUGAR (Remix) [feat. Dua Lipa],"{'1Bl6wpkWCQ4KVgnASpvzzA': 'BROCKHAMPTON', '6M2wZ9GZgrQXHCFfjv46we': 'Dua Lipa'}",222008,73
3zg42v3xcr2QvOW7wdUqBg,Keep It Simple (feat. Wilder Woods) - Rayet Remix,1NB7igFbrjhj9asloxaT48,Keep It Simple (feat. Wilder Woods) [Rayet Remix],"{'4YXycRbyyAE0wozTk7QMEq': 'Matoma', '30B2OY2t19A6zCXGFUNlGB': 'Petey', '26DytDdxKgr9N0tdrBSLs2': 'Wilder Woods'}",195789,45
0aogemGEeklb2Hj9akWhxr,The Steps,4veKZd8uf7TDVo1KQRVhuk,I Know Alone,{'4Ui2kfOqGujY81UcPrb5KE': 'HAIM'},247600,55
17kleFbwU5STT8AiR1EXOT,One Last Time,25KcL764VFvS0yqVwbm9yX,One Last Time,"{'4AVFqumd2ogHFlRbKIjp1t': 'Alesso', '3XINWZaloea97SIRiyTJxX': 'DubVision'}",240383,63
54nwCwKlRSl29ndEBFVaGl,Belong,7inQoz3exeJ2mTCtFXlPqP,Belong EP,{'3NPpFNZtSTHheNBaWC82rB': 'X Ambassadors'},218885,62
5rA2rS2bdpmyvqicQGkUiL,S.I.H,1kpEitKH8m08ug2mZEsEsL,Seizure in Heaven,"{'2CoQ6JWDdoos8f4pXDL82o': 'Kultur', '5uz8HDS6eOsefdqSyMlTzi': 'On Planets'}",216868,31
5wrmiwRiM8v52XuVElTm0k,Every Color (with Foster The People),5w22XGr5Z2yOHy4UdLrmqt,Every Color (with Foster The People),"{'7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '7gP3bB2nilZXLfPHJhMdvc': 'Foster The People'}",234856,67
7tM73L8xGNF9d3486kcmbX,Wish - Hunted Version,0z0zzfaw0url4cVc4TZd46,Hunted,"{'50sSN9E5i4DJzYDclAXlSo': 'Anna Calvi', '75mafsNqNE1WSEVxIKuY5C': 'IDLES'}",248386,28
63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),5jlE1zlhT3mEWw0mRpN920,Chilombo,"{'5ZS223C6JyBfXasXxrRqOk': 'Jhené Aiko', '3Y7RZ31TRPVadSFVy1o8os': 'H.E.R.'}",212866,80
0qa1IOTxhwmfUPSVOqVgiM,The Rope (feat. POLIÇA) - Anderholm Remix,3V1XuaywmPel3z1iw4tAfY,The Rope,"{'27gtK7m9vYwCyJ04zz0kIb': 'Lane 8', '0CQb2TobJEI0LmUopqks5N': 'Anderholm', '34vLhockmYhf3LgznwyNaQ': 'POLIÇA'}",336383,46
4Uh3B0rhO53sPJU77oYu9f,4ever,3YHtV6Jj8DRN8ztnt468Y4,4ever,"{'1521R3ksLyQyFeqdtaSZUZ': 'Hoodboi', '7o5gxy3lEGcP62TNIppa7w': 'LEFTI'}",174299,27
6EUbwXfhYbzYZ6v2tiMdRS,Now That We've Been in Love,3T3iEUrvPpvwOQ3VePidnS,The Grand Mirage,"{'5ar4zFgUQG1RsH8nhmjOeM': 'Robotaki', '2O2dI9lY9PnWtAa4OlrgMi': 'Pell'}",197647,36
2IHLaN6wwYKQ3S24NsQqpA,I Love Me,3VKVZ7PvA64NtVJChPGDaH,I Love Me,{'6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato'},203672,81
6RwJPuXap87K3YENP5XYf8,"Boy, You Can Keep It (Chus & Ceballos Club Mix) - Edit",0JkXuBfUZWLfTqLNBNf2sG,"Boy, You Can Keep It (Remixes)","{'2vGaSKEDFsVPBgcnGxqlBN': 'Alex Newell', '3yjqxf3d3aCOFrrsxIl326': 'Chus & Ceballos'}",198972,16
5kKMlvKfOqgEaR5VjSNy3r,Eats Me Up,6VRPIAIci3iMWrAguyDkqg,Eats Me Up,{'1nhSLEYdoBHG6cJ8NDwoF1': 'Fickle Friends'},185813,43
7HNwrtEdU98eLfeB7ei3mt,Night Rider,3EdxNfOj1C76dTRuZ6AOwB,Night Rider,"{'0VVfeAF66rSXe5NcSLuTs7': 'Abraxis', '6HraHl4uwIQFixUu3J49BK': 'Crystal Skies', '4s10B1BltDZ1heQIhTFs59': 'Dimibo'}",306734,45
4Ds6WILfSafbUsuZQqq0sn,Comedown,4xjDTZA9zWbxgHBG4Ah9Xj,Comedown,{'3XFcu2NnGWceLNdxRCfYH3': 'Taska Black'},168243,55
37BH3RrKhRaHMQwuhlkEaF,Bummed (feat. Alison Wonderland),38AOH6bBpJDYTn1EAaCMSn,Bummed (feat. Alison Wonderland),"{'1BjaGDkxwa2fb2pSCXlFXb': 'Chet Porter', '11gWrKZMBsGQWmobv3oNfW': 'Alison Wonderland'}",184800,52
08f3pGhJCEGSu3pZuGCONU,Wrong Move - Acoustic,5AFta6ZGilt9cDWCE6nd2W,Wrong Move (Acoustic),"{'6cEuCEZu7PAE9ZSzLLc2oQ': 'R3HAB', '04O00MEN0lHEKWTwRjb1nS': 'THRDL!FE', '188VINPQh5dyNfLUkevKqf': 'Olivia Holt'}",146698,44
28Ps3c6r2Ua5kw4Qn7E0J7,Get Naked,0FVr8ZIvYGUOAAtLD9Ih3i,Get Naked,{'3G9gR0x4v3J2Vek0Fw0yf2': 'Emily Vaughn'},146086,35
3X0Lgs6rfvcNiBLQeaG9ke,What It's Like,17L8JkSriQPQwboqGLiYxv,Modern Ritual,{'7cTaYwNT1P49mASgKULKab': 'MOONZz'},218859,27
5WliYG94HXFCo7RmYZ7bLE,Love Like That,5nu0DOF0xqGEuXEiYeHhHi,Love Like That,"{'6TQj5BFPooTa08A7pk8AQ1': 'Kaskade', '2fSGqh4BJpl0T1LHtd9TQ8': 'Dani Poppitt'}",216062,61
0Q6FhZrTHsTvDLqO2Q9gQ7,Unison,04i4SsShTOEJlvVNufB7pa,Alethea/Signal,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},206560,24
2FGh2ref26EwA3Z5st5oHb,Hold On (feat. Cheat Codes) - 2020 Edit,7ySWVfhfhHfUZHyCfbNWd7,Hold On (feat. Cheat Codes) [2020 Edit],"{'4xgFgBZ7CRtgtHcziClOwQ': 'Moguai', '7DMveApC7UnC2NPfPvlHSU': 'Cheat Codes'}",144909,68
1ZxpS7wg5iT0VgOI83n8cZ,Alethea,04i4SsShTOEJlvVNufB7pa,Alethea/Signal,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},229240,38
0g5Nh61YAyz3b7H4K74FJC,Alethea - Instrumental,04i4SsShTOEJlvVNufB7pa,Alethea/Signal,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},229253,13
4D11QVpF0TL8nWCYW4uZo6,Wanderring Gohst,1GghqjKGeT2ynzxhpfONAq,Phreatic Surface,{'4EdG3DOqirA5Jpz9SfugWO': 'Metome'},147692,23
4iYwaMVjH0E0QuSTWZlWg7,downstate - Ara Koufax Remix,6FmE1Ipm1ljBpRg3pNzaDI,downstate (Ara Koufax Remix),"{'4aj0Uc8eSN4NQPhLkFZSGB': 'Jack Grace', '6DiOOEpE72LMevCgPUlNNO': 'Ara Koufax'}",278959,36
46cuPz9v6oKpDlCrg4QaAw,Fooling Myself,6cc1rvaVhvDMRnmG4GGog0,Lakehouse,{'3yF5PXUJ5XFfLIB0ByFLBK': 'Lakehouse'},247980,44
39CVVcFDM4U7zCQvx7EoBt,Windows,6pVOr1NLl0nUakdWeBk8jB,Chaotic Good,{'3HmMs6CCGjQvjCBcv26hhB': 'Leo The Kind'},183343,41
163wbzY9scZgPOalqkUwrW,How Far to What,67qgqh7QMqgnWyLruZud1T,How Far to What,{'59DcOmdlmKUgsUrb2S7Nb6': 'DMVU'},172964,33
38sUd0bwNkqDOAam8O6bzT,Places,6pIZF91EsqHOzNTQYB0gHN,Places,"{'5lzhvWPJbhSmQbMDcBk6mY': 'Catnip Cloud', '1oWJEDfHMKprIw1wykKMWS': 'Tiril Hognestad'}",213137,29
6Ek8TiRdFoyVqhyAYdHlnQ,Galaxies,2rPZYcKkxPq6fcmzR8fltW,Galaxies,"{'2C6mZWJko3FUk3vm91zmmX': 'Stst', '0F3vZAu9xOQPWqHoK5Bx8l': 'Squill', '3d1McM4tUPhmAuY1Z0MDBo': 'Eden Knight'}",310571,34
2zgvSoXAuPlNfGwgGBUCI5,Let Go - Castor Troy Remix,1TZPM7kZToUnefYZaINSD4,Let Go - Single (Castor Troy Remix),"{'0QGDb8TBWIT06W4BoyAggg': 'Finding Hope', '0zOdQ0bnEjsmwgnR3fqwYz': 'Deverano', '0IOXlHbhY3dbVKenB9lTrT': 'Castor Troy'}",256000,42
37DFSKZXRiOfTlEmvkhDeA,Work It Out,0uJIzHwfimoSNvHwJ6GLwt,Work It Out,{'02BMnlA7rSCkmRL0bk5yBI': 'Willow Beats'},165329,31
5e2QHek93FrcaKfH9znqZE,Petrichor,3bN8zyo2OS44ePXdNaGv2T,Temp,"{'1NDC66eYcuc127yFeBYbbs': 'Tek Genesis', '5PmmaiHnrygDvhj3kaPT0f': 'Quiet Bison'}",211200,31
2YX0eUzjI2zpRYAlaQgXDu,2 Steps (White Cliffs Remix),7Leu3WqQBhpVtnHgT8l5sS,2 Steps (White Cliffs Remix),{'3M9RgTC9FowQjSgi7MCsof': 'Emma Gatsby'},214282,31
6tHtqQ2VYGqgcjh5TAMunF,Ella,5XtGBGivm49kzDEWpSPjaI,Ella / Manyara,{'70kLAtCzsMiSqLU8qY7QQC': 'Kendl'},257457,40
7Lgr1p1Zbm6g8SlE2RPvfN,Rituals,1kpIRR6nyF9EJAEt94nvbK,Nick & Astro's Guide to the Galaxy,{'2lmWYYMM80tsoDES4aUB1m': 'Potatohead People'},200413,32
2WEeV9XqAWK84rVasKzHvR,Heart of the Continent,5rTAEElEImxPOcW2jTmc9N,Human Recursion,{'62C0sbk0QOvluqtTjpYTtL': 'Mike Gao'},213134,29
1cjCC05mETvLRWx3nDSPOY,Everything the Light Graces,31CGxpAfy8s5kCcvGvkBhS,Nexus II,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '3nXwvno6uE78eDl4Al4uBh': 'Ekcle'}",290153,37
7l8KMOv1iUNDHFibh12hO5,MIDNIGHT PURPLE,4MbztXZrviECL9a6kXCsHV,MIDNIGHT PURPLE,"{'5932gYdqLCu1ftKVXf1PO4': 'NASAYA', '3NP4jJcW3R6qO6rbtnH0wn': 'MARO'}",227375,43
3ST5tfuwtxMjQV3mK7JWsI,Mazu,31CGxpAfy8s5kCcvGvkBhS,Nexus II,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '7q7puZ5wtpfQe3doDb4834': 'Culprate'}",260562,15
2OUhP9TtNIjciR7HRVTjTe,Ether,6oeBYwehCp0JlTCwVFPg8y,Ether,"{'2ODiMICi3kd1OcdXu0geH3': 'Limitless', '66VgJGpaRMwrNaS2MPqIDf': 'Pauline Herr'}",229967,32
0O4ceEwgjEwzoZqh2ZraQ1,Know Me,6DDFR77A5O6qQOMkcAWRSh,Know Me,{'66VgJGpaRMwrNaS2MPqIDf': 'Pauline Herr'},177240,35
4wfPCN8f77QfkadaqE4DZZ,You Are The Reason,6GYaYzEeTXpe5yCdyLjtx1,Arrival,"{'0wPOVO0uMbHZy2ycXkOmY7': 'Klasey Jones', '2MtUAj4GkbHa4LZC55MoFC': 'Devon Wright'}",272982,33
57n5iiH54vIQ9TA1HImFDd,Take Me,74gi85vlHuZ1stGgQZ8aEi,Take Me,{'5btOKBbjh04dkX7iqFERLL': 'Race Banyon'},341401,38
2FlTePJeYGdCtBE28dn3Rq,Weightless,0g9Pe4ODRFmBp1AK4nmkre,Weightless,{'77jpzy5weUPR09kFXk7Kus': 'King Monday'},175348,38
61tjl0UP9pJ1m7jxFq7nEr,Worth It - Qrion Remix,0N1MJJL9ZoebERYgd2eiUn,Worth It (Qrion Remix),"{'36mHwYa65L0WZbAXY2iSGw': 'ELOQ', '0bGDTQ78MVgI5Snqo9KJZw': 'Qrion'}",230500,29
32U9ihv3hcihZ386ySIV4k,A Game Not Worth Winning,2kMGIOtrQJTaGMaAWvXeTZ,A Game Not Worth Winning,{'1D3O2eGbDmN5UQA1Q3YUK1': 'At Dawn We Rage'},164383,29
6UBvohGWgYo9yYQqFqFwfc,Kintsugi,7Kz4TJvROKB2VvQiZhdlcH,Kintsugi,"{'5yOhJjcBmxlZxXI4clQqPM': 'Good Lee', '3RtGhwOeishzd1HIceHzrp': 'Jade Alice'}",250140,34
2nVjpZh7NFd2f0dtx59Hpn,Memories of You,7w4XkvaYgjaxMcCjQVF0L2,Memories of You,{'5FNzvM9Dpzp0X1s2ykEJmS': 'I See Colors'},166588,38
6dzVZpPT1oKEOJdfxcaidB,Do They Think Like Us,31CGxpAfy8s5kCcvGvkBhS,Nexus II,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '71xwQBpvIGWm4oo7Cx5jli': 'Zes'}",276913,20
1CYLJsgt7e9BXodeCgmtIM,Look Into the Sky,31CGxpAfy8s5kCcvGvkBhS,Nexus II,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '5VFyheJsvltykcZrSqy4M9': 'Roger Wilco'}",323004,12
4bwuCryoXyml645U5zJwcz,Without Light,31CGxpAfy8s5kCcvGvkBhS,Nexus II,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},143070,12
73lQHkyIcAH9d75zlnb280,Together by the Spirit Tree,7IopTAsBGUoK09smEakxKV,Together by the Spirit Tree,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},332698,19
3kS0jQllJVaxOLiNtx8m74,Atlas,3yGkghHF0wJwS8CsaxHlTv,Dystopia EP,{'38m9yqy7fH2TiNa93BU9z7': 'Faux Tales'},324214,43
1Rf0rhQmiyGJHFgE2NZ2K5,Soul Light,1SCwwSUCZzvIvo5PSn6yCk,Soul Light,"{'6HL3uLHjsLddvoSXVGDfbQ': 'Sizzle Bird', '3LT1YUHdetgIEclHsGn4Hs': 'Nephele'}",158000,41
6GygZN0o9JNs1x3adaLBBh,Rising from the Ashes,33fn2sXWPDkFRKJe58KJbr,New Edge,{'3tjRdPCZTpme7vslZJYtJx': 'Sublab'},199411,54
3g5KnMiStkc34AhYVvlRrD,Introvert - Original Mix,6fhwSwgRB91oJyULSz8kJ2,Introvert,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '7c9X4h9akzgMDrdS44YwIB': 'Pensees'}",288033,23
5mluEuQuxg85yDbLFF4B0Y,The North,2qNUjWUH2fTm3lCttfLogA,Ethereal Moments,{'1bDXdxSg3Ve7V7f3bteIyk': 'Dreamers Delight'},200000,34
1noDNeVWioK5Q17deVoUpl,Sleepless in Berlin,5L7zbbmO9aW5Vj5ZB5yrTs,Sleepless in Berlin,{'33Cf4O1KAVbtQa00scMi2A': 'AK'},198571,47
6qtNIL0bQpTnIoFdzqozQr,Day Glo,6o8IUXIS7uDagT2pwlmEb1,Day Glo,{'5evuJYN1sgxxSQWs9mw1e3': 'Molife'},219328,51
6sYTBT79lAAIUI9C6bLHMr,Headspace,54Jy8Gis0PVq5wcA5ENxtS,Headspace,{'5d07MpiIaNmmEMTq79KAga': 'Kazukii'},217846,40
2BWh79WlcFT3qGD3pi7QU3,Vale,0uLbyJPLMecfzGlLyVN3ME,Viraha,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},257186,27
74vhK3isidlqX5nM8SAdWy,Falling Deeper (feat. Blure),3f4M0Zti1EgfNgtN3AJgwW,Chillout and Refresh,"{'3Co4gT2U5SSLRcqcaArvBF': 'Kisnou', '6Ho9pT1qKhmmNGjFnXD5a7': 'Blure'}",267403,4
18vFnnplzp0JTotnQajMjK,In My Blood,4axuiX4rxx7JImy7gllJYw,In My Blood,"{'3tjRdPCZTpme7vslZJYtJx': 'Sublab', '0RkzqJAl5fXCvhcXDm0Sdf': 'Mads'}",193432,35
1qukC9Q7L3kBUBNrG3pYii,Virtual Paradise,3N6wmXseCwffHXStsCydWd,Virtual Paradise,"{'33Cf4O1KAVbtQa00scMi2A': 'AK', '6zE53JXDHIWLVgXQoIoY1k': 'Lynx', '3CiuuHKIxxJPoNRvF94GtR': 'Veela'}",209665,39
7nhBJvKNRqNtXHLNLBxcWU,Dreamscape '95,5dm1oq4zHFfFHEITmYrNcv,Love Dream Infinite,{'5JQljNQvDpk1hhKpJHpwNU': 'Klimeks'},285000,40
1rnl9EXMTOXCdzxJs3zY65,The Last Time,3DjPSjFu531309A1TVivTL,The Last Time,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},181818,24
1xzy18KhiXSc97QkRh1cvS,Wherever You Go,58MazVSoTpYVsijdzWkZCi,Wherever You Go,"{'3PThWtcE0CEi5IUmfgTvrC': 'Tim Schaufert', '4FzthA7DjutA71z91I1DKX': 'CASHFORGOLD'}",209454,44
43UyaH32A71UHxLzeRQG1m,Want U Back,2dzcFfsIEW3nfmHiH2YCVV,The Twelve,{'3PHeRud25vIfvIChlwBMlC': 'Sorrow'},294052,37
5YiW7KxUlJGBTbOr5BUp1F,Olives,1BWc1pdKAVgMHMuFoWUqJd,Awake,{'1bDXdxSg3Ve7V7f3bteIyk': 'Dreamers Delight'},224000,46
1IPpCggJWxhsVc432C9bjf,"Forget, Don't Forget",1oLaGETC2R1F7o8IVoFppc,To Meet Is the Beginning of Parting,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},340355,23
6zakxAA0Mf1EA2pR8tgFQl,The Killing of a Giant,1IpxTcKIbo2yWce44NV08v,The Killing of a Giant,{'0DHLXYQowVvc8oQxp5Lrk3': 'foxwedding'},260000,37
6hkZ974ZJcWY6NorsnIFIV,New Frontier,3cSuL271dmIfPhrzwbcCvE,New Frontier,{'14EybDMySlkntyuxgm1pek': 'Koresma'},210760,45
7CaCltSC1kWO2ft4ZvTHVT,wake me when it's over,4Gf6HjV32AXbGx2fEtrxCE,Maybe I'm Overthinking,{'1gh8GYfxnY6D9nXPQ1Pb6g': 'Vorsa'},147826,42
78VEY2W2lOAmb6xGcQnko3,Swirls,3U1OgojbyRG4Q6ZoKPhbNl,Swirls,"{'1bDXdxSg3Ve7V7f3bteIyk': 'Dreamers Delight', '5EjKjFGvMmVUGCfAyDY2lG': 'Cloudchord'}",232584,36
6HERW2UHvy2zzktsskzyFp,"Imprenta, Pt.1",5NkbQG0TYfFx0gX793yAHO,Places,{'0Upbj4hHk4d4UJ0HhnVs4F': 'il:lo'},290365,37
6Itrfxi2ychk01z1wCzbGp,Shivers,2RMhsKZ6ODFITmVm4uMBYr,Shivers,"{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether', '7c9X4h9akzgMDrdS44YwIB': 'Pensees', '3LHHj7GrtVGKaK4bnHzId8': 'Iustina'}",321505,22
0Oajka6trs5YNuLY2t1qib,Somewhere in October,2jWENpFhAIS8cTXHy5ee79,Somewhere in October,{'74yueOpxONIcPCjGyF84jG': 'Tom Day'},247422,46
4fFNCvbAK3MuGtFZrpBUwK,Up All Night,2k2vYt8gvoBRTBESN0WAko,Oasis,{'34P1IGH1mIqdaVkfRuTebV': 'IHF'},242201,39
0XaX5z6VfPq42eO24ZCloy,Loleta,2193q8fD0fDVu3HsaSRlYK,Still,{'4huXijLHlm8VMzeob86QvD': 'WMD'},309637,40
3C7gF4Ako8Fnmp3N3pr0do,As She Fell Through the Stars,5RHWXNN5LKEwfhCeD3Osfz,As She Fell Through the Stars,{'5UyjnQfu4OsLGiOi3sIoEN': 'Aether'},343537,30
23OxAPd6VUoKKFwAdRVBoo,i'll know who i am in time,563FbpU0uPK03lK5xiFoUM,i'll know who i am in time,"{'3PThWtcE0CEi5IUmfgTvrC': 'Tim Schaufert', '4FzthA7DjutA71z91I1DKX': 'CASHFORGOLD'}",233906,34
6KgAqgnMEhsEy00V5Xm2KK,Maybe,6GEP9DQw1qj1OdimgWfZ8W,Maybe,"{'3PThWtcE0CEi5IUmfgTvrC': 'Tim Schaufert', '2aenOcvulZ1Zltq7bAdbi4': 'Chymes'}",148285,19
6dYtNUlDHp9gBzLkaqPI80,Aerias,3V8N0NHrZ3oPFdn3xiJlGw,Aerias,{'2OQehRYgIqHTHcZ8XJaojP': 'Phelian'},269000,48
1s3L7uizKgPgIwlMx05r2K,In Your Arms,4D1D7ktFT2oYyjil8KnmQ4,In Your Arms,{'5zMJZTfga0uJURmLLymnoh': 'Late June'},121844,27
2Aqg6jGRbrpyX3Pms61Q9o,Vertigo,6uF3BZA5Hi002BbTERqshy,Glow to Last,"{'3Co4gT2U5SSLRcqcaArvBF': 'Kisnou', '4rWVnoVdnBxs0C1o9RNIhg': 'Amethyst'}",257454,46
33FOa2XOMor4PDSKDILbtT,Visions,6EJFHdcjQ6XFw6V0K8kxBL,Visions,{'1bDXdxSg3Ve7V7f3bteIyk': 'Dreamers Delight'},267391,41
1chiBozwnoAb8pCG6Hnabu,Nightwalker,4eO9NeSUprmZtv4eObIFt1,Nightwalker,{'3PThWtcE0CEi5IUmfgTvrC': 'Tim Schaufert'},201126,21
2bbuZxFyhmRyNWW654udoS,Icy Heartthrob,5RiYdff4QKIiB7NGw1ZJ1N,Sicklove Paradise,{'4pSowxoZVdsKUyTkhU9ebC': 'Kamandi'},216058,36
0pM09WGMzoiwEl2QlM0jXB,Diamonds,27tuGmAQu4iietwTL2gxQC,Summer Tracks - Natsu No Uta,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},302933,25
7CYaxRIIx0aYQ4naWDlsyp,Touch,27tuGmAQu4iietwTL2gxQC,Summer Tracks - Natsu No Uta,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},185506,20
6n4f5LAWGoGOJgjfqmlYGS,Koi No Vacance,27tuGmAQu4iietwTL2gxQC,Summer Tracks - Natsu No Uta,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},155706,18
6Izbo6jgC5gRdibHK3hx0w,Summer Delay,27tuGmAQu4iietwTL2gxQC,Summer Tracks - Natsu No Uta,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},257279,23
6ZOhvahTxokEAciVa9DTNk,エスカルゴ,1J2MciEn4DlifCtGVRtCtm,エスカルゴ,{'6HX4Jrnb0WhEv9goeGoh6p': 'majiko'},237800,32
17yCI2wwrcF8osIe281Qqb,Melt,1V014hEBPxmbv34upgTL1c,IV,{'4ODo634wVqDxqgVSlXE2LO': 'HWLS'},75100,9
1a3H9LXFGpenId3jrILtyz,Nvr Share,1V014hEBPxmbv34upgTL1c,IV,{'4ODo634wVqDxqgVSlXE2LO': 'HWLS'},222400,8
5U63scMLtZV2wjAzHVE4gq,In My Bag,74ZBQBeD3gE2yIQZJ7Db9E,Backwards,"{'1YpTM1wrGTtZyhac2aQKxt': 'Joe Renner', '5fU4rAasFcmy4UZay3ivUH': 'Cecil'}",200454,1
4nlvKIIetOWGIMyhjQXgOZ,The Difference,3QgFzksD4J43TnGIJOOrRV,The Difference,"{'6nxWCVXbOlEVRexSbLsTer': 'Flume', '6O4EGCCb6DoIiR6B1QCQgp': 'Toro y Moi'}",139662,72
687RRToOFAtpqZRzmbhGtu,The Devil's Den,5XJ2NeBxZP3HFM8VoBQEUe,Bangarang EP,"{'5he5w2lnU9x7JFhnwcekXX': 'Skrillex', '3534yWWzmxx8NbKVoNolsK': 'Wolfgang Gartner'}",292906,52
6Hp9rhrltVLDSg7cRFWrCu,Where Do We Go From Here?,6XJTu5BkYmTnytSavDPNPq,Fluorescence,"{'41DKMtAnhVo7aDeluAHDJg': 'MYRNE', '4EukMPjtYsdi87lkU1hIxN': 'Manila Killa'}",234000,37
495XRV2tS28J23G6YUzoe9,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35: I. Grave, Doppio Movimento",02jMrMAn68A2jh6zeB4E0E,Chopin: Piano Sonata No. 2 - Liszt: Dante Sonata & 3 Petrarch Sonnets,"{'7y97mc3bZRFXzT2szRM4L4': 'Frédéric Chopin', '41YFPXmww0HCdIBjJj0uPs': 'Aimi Kobayashi'}",330226,27
6rGZytcqOgQOQ7Z7ktgYl5,Where's the Limit,0Xw5aOSduJyKtGAuS9EFmp,Nocturnal,"{'1ncDs8Yt7glCglxbJAkbV3': 'Nerf Mophix', '0J5JWe6hMubaFh26aOd73P': 'Lenea'}",181727,11
7atPoMmqfQQCW5HXJkayEY,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo",3hW1TEeZRJ01XycQFABjj9,Chopin - Piano Works,"{'7y97mc3bZRFXzT2szRM4L4': 'Frédéric Chopin', '2YdRnOqBXCl9g8xCLcGh8C': 'Mikhail Pletnev'}",366840,25
4tDa5P1so01pdVc5Ywl6Or,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35: III. Marche Funèbre",02jMrMAn68A2jh6zeB4E0E,Chopin: Piano Sonata No. 2 - Liszt: Dante Sonata & 3 Petrarch Sonnets,"{'7y97mc3bZRFXzT2szRM4L4': 'Frédéric Chopin', '41YFPXmww0HCdIBjJj0uPs': 'Aimi Kobayashi'}",597960,48
